,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa,mirova_numhot,mirova_class,mirova_radiance,max_nti,max_eti,max_dnti,max_deti,max_dnti_z,max_deti_z
16826,2018-12-06 13:00:00,N,0.61662817,3.0,True,98706.5501573266,3.0,98706.5501573266,271.24127197265625,273.9735107421875,274.352783203125,2.73223876953125,272.2107238769531,272.44189453125,1.762786865234375,121829.43134713455,0.3599736968468427,142.07629921352031,-52.07629921352032,0.0,False,0.0,-0.9573099,0.0023952723,0.0026938543,0.0019553304,3.907795,3.3575819
9371,2018-12-06 13:48:00,N,0.38670397,0.0,False,,0.0,,,,,,,,,,,136.27923421207993,-46.27923421207994,0.0,False,0.0,-0.9585028,0.0017687678,0.0026092455,0.0012864843,4.2995486,2.416903
2381,2018-12-06 14:42:00,N,0.569973,4.0,True,121118.83433496236,4.0,121118.83433496236,269.4492492675781,272.40582275390625,272.6092224121094,2.956573486328125,270.4595031738281,270.6539611816406,1.946319580078125,163466.79579167604,0.5130671265273093,128.8175701476374,-38.81757014763742,0.0,False,0.0,-0.95970315,0.0029459,0.0027268901,0.0025984272,3.3826451,3.3262336
8806,2018-12-06 22:48:00,D,0.0012998387,0.0,False,,0.0,,,,,,,,,,,75.97979961053541,14.02020038946459,0.0,False,0.0,-0.8863441,0.04080516,0.027832888,0.029419802,3.853696,3.9589872
6226,2018-12-06 23:36:00,D,0.0007505849,0.0,False,,0.0,,,,,,,,,,,76.2235972365435,13.776402763456508,0.0,False,0.0,-0.9227957,0.025032938,0.013076253,0.013907857,3.4825294,3.5475206
17698,2018-12-07 00:30:00,D,0.035514757,0.0,False,,0.0,,,,,,,,,,,78.15696765848023,11.843032341519773,0.0,False,0.0,-0.92748255,0.024665892,0.013635494,0.013330318,4.44548,4.320284
3560,2018-12-07 01:18:00,D,0.031057855,0.0,False,,0.0,,,,,,,,,,,81.23273246910485,8.767267530895156,0.0,False,0.0,-0.9102083,0.046090543,0.02556675,0.026116066,4.4925385,4.5738053
6550,2018-12-07 12:42:00,N,0.0026358375,0.0,False,,0.0,,,,,,,,,,,144.07854526304746,-54.07854526304746,0.0,False,0.0,-0.96243644,0.002459526,0.003810227,0.0017107204,3.738788,2.700127
15055,2018-12-07 13:30:00,N,0.00083116937,0.0,False,,0.0,,,,,,,,,,,138.72327397259642,-48.72327397259643,0.0,False,0.0,-0.96105367,0.0016157627,0.003594458,0.0014989004,3.8376365,2.616511
3043,2018-12-07 14:18:00,N,0.000404551,0.0,False,,0.0,,,,,,,,,,,132.3700300821365,-42.3700300821365,0.0,False,0.0,-0.96587545,0.0043289065,0.003169328,0.002964884,2.7729104,2.980414
16908,2018-12-07 22:30:00,D,0.0013562429,0.0,False,,0.0,,,,,,,,,,,76.37261659630754,13.627383403692463,0.0,False,0.0,-0.9565583,0.008964717,0.004576415,0.0042024925,3.114789,3.0424526
1815,2018-12-07 23:18:00,D,0.0014372239,0.0,False,,0.0,,,,,,,,,,,76.07318622573605,13.926813774263945,1.0,True,155435.4722674012,-0.8982528,0.056104362,0.026090056,0.026263624,6.6395,6.454519
9314,2018-12-08 00:12:00,D,0.0029292058,0.0,False,,0.0,,,,,,,,,,,77.41458415230778,12.585415847692214,0.0,False,0.0,-0.9345509,0.030872703,0.015633084,0.015589215,5.485747,5.187625
13561,2018-12-08 01:00:00,D,0.18086392,0.0,False,,0.0,,,,,,,,,,,80.01632956566529,9.983670434334712,0.0,False,0.0,-0.88663,0.056363165,0.026270159,0.023813494,4.206236,4.4316807
17050,2018-12-08 12:24:00,N,0.74613225,4.0,True,149431.75350066304,4.0,149431.75350066304,262.37841796875,267.564453125,268.13397216796875,5.18603515625,264.39263916015625,264.5444641113281,3.17181396484375,218273.5797461307,0.48976009693908684,145.84140342744942,-55.841403427449414,0.0,False,0.0,-0.964435,0.003985584,0.0044586286,0.003234364,3.2884538,2.7719715
6629,2018-12-08 13:12:00,N,0.47699565,0.0,False,,0.0,,,,,,,,,,,141.02176240189996,-51.021762401899956,0.0,False,0.0,-0.95955545,0.006129861,0.007189937,0.003940165,5.586587,4.588595
12941,2018-12-08 14:00:00,N,0.7116085,1.0,True,24749.478134189398,1.0,24749.478134189398,261.5498962402344,265.4299011230469,265.4299011230469,3.8800048828125,263.2593078613281,263.2593078613281,2.17059326171875,37843.57197798908,0.13764099999999999,134.98220519435662,-44.98220519435662,0.0,False,0.0,-0.9619899,0.0031621456,0.006040521,0.0023343787,5.4428697,3.1661005
243,2018-12-08 14:54:00,N,0.024716835,0.0,False,,0.0,,,,,,,,,,,127.37757502530197,-37.377575025301965,0.0,False,0.0,-0.97423273,0.0032932758,0.0023806766,0.0023601726,2.5130904,2.6058664
5985,2018-12-08 22:12:00,D,0.005386305,0.0,False,,0.0,,,,,,,,,,,76.96299253495405,13.037007465045948,0.0,False,0.0,-0.80668026,0.06465763,0.053476922,0.05213415,3.163019,3.1544423
11581,2018-12-08 23:00:00,D,0.0025639054,0.0,False,,0.0,,,,,,,,,,,76.12433921997757,13.875660780022427,0.0,False,0.0,-0.84478885,0.050976455,0.041712187,0.03821326,2.6252112,2.570983
4015,2018-12-08 23:54:00,D,0.008284097,0.0,False,,0.0,,,,,,,,,,,76.86263827302635,13.137361726973653,0.0,False,0.0,-0.8397641,0.08906889,0.062119827,0.056911677,3.7825696,3.5782614
2985,2018-12-09 00:42:00,D,0.003689729,0.0,False,,0.0,,,,,,,,,,,78.96814909884127,11.031850901158734,0.0,False,0.0,-0.8423262,0.0906381,0.05472412,0.042461775,3.9918776,3.508646
18065,2018-12-09 12:00:00,N,0.08502386,0.0,False,,0.0,,,,,,,,,,,147.70619875011923,-57.70619875011922,0.0,False,0.0,-0.9636711,0.0033396482,0.005089268,0.0032107756,2.913295,3.1080558
6157,2018-12-09 12:54:00,N,0.12143421,0.0,False,,0.0,,,,,,,,,,,143.1416004032726,-53.14160040327262,0.0,False,0.0,-0.9564625,0.0033478737,0.006985128,0.0022571906,3.343805,2.8243282
547,2018-12-09 13:42:00,N,0.0007560657,0.0,False,,0.0,,,,,,,,,,,137.49222799735003,-47.492227997350014,0.0,False,0.0,-0.95998794,0.004359305,0.004928097,0.0033039898,3.2351785,4.222717
14668,2018-12-09 14:30:00,N,0.011393704,0.0,False,,0.0,,,,,,,,,,,130.97033307590414,-40.97033307590413,0.0,False,0.0,-0.96714723,0.0035035014,0.004562095,0.0032226294,3.2322772,3.2309277
2491,2018-12-09 22:42:00,D,0.00016705469,0.0,False,,0.0,,,,,,,,,,,76.37694949756226,13.623050502437737,0.0,False,0.0,-0.93298906,0.01824385,0.009429269,0.008986764,3.8487082,3.7238386
11054,2018-12-09 23:30:00,D,0.010147961,0.0,False,,0.0,,,,,,,,,,,76.40404656554699,13.595953434453003,0.0,False,0.0,-0.89655805,0.03586173,0.04862476,0.038888223,4.1924667,4.68349
14356,2018-12-10 00:24:00,D,0.09087314,0.0,False,,0.0,,,,,,,,,,,78.09774906460257,11.902250935397431,1.0,True,138098.08591266364,-0.9077728,0.024496496,0.031023271,0.01726541,7.0604396,7.007209
4375,2018-12-10 01:12:00,D,0.0002228362,0.0,False,,0.0,,,,,,,,,,,80.97848636121394,9.021513638786065,0.0,False,0.0,-0.94881076,0.010270238,0.009566203,0.0058294907,3.4595497,2.6416838
5254,2018-12-10 12:36:00,N,0.11688237,0.0,False,,0.0,,,,,,,,,,,145.04509216268514,-55.04509216268514,0.0,False,0.0,-0.96409947,0.0041545033,0.00514026,0.0029159933,4.279687,3.6889393
12081,2018-12-10 13:24:00,N,0.014744687,0.0,False,,0.0,,,,,,,,,,,139.87391837602803,-49.873918376028044,0.0,False,0.0,-0.96140146,0.0029630065,0.007437825,0.0019254014,4.6861587,2.4004376
4812,2018-12-10 14:12:00,N,0.1067542,0.0,False,,0.0,,,,,,,,,,,133.6239708514808,-43.623970851480806,0.0,False,0.0,-0.9666288,0.0032240748,0.0060082823,0.0020859838,5.122863,2.6887589
4890,2018-12-10 15:06:00,N,9.0742884e-05,0.0,False,,0.0,,,,,,,,,,,125.90116133431201,-35.901161334312015,0.0,False,0.0,-0.97801274,0.008384228,0.004028164,0.003445305,3.666534,3.331845
10231,2018-12-10 22:24:00,D,0.003017886,0.0,False,,0.0,,,,,,,,,,,76.82901410551602,13.17098589448398,0.0,False,0.0,-0.7482978,0.07919496,0.07275182,0.027791798,5.518257,3.3787522
1046,2018-12-10 23:12:00,D,0.0027726053,0.0,False,,0.0,,,,,,,,,,,76.31496040820252,13.68503959179748,0.0,False,0.0,-0.8956231,0.060434043,0.03459227,0.03449309,4.674456,4.6054916
6475,2018-12-11 00:06:00,D,0.007424298,0.0,False,,0.0,,,,,,,,,,,77.41313444465645,12.58686555534355,0.0,False,0.0,-0.90622145,0.045949876,0.037963137,0.037820086,4.8450646,4.838555
3575,2018-12-11 00:54:00,D,0.01160751,0.0,False,,0.0,,,,,,,,,,,79.81199506513424,10.188004934865754,0.0,False,0.0,-0.9411614,0.023302794,0.013833769,0.013712414,4.0030627,4.0060477
8892,2018-12-11 12:12:00,N,0.00044603116,0.0,False,,0.0,,,,,,,,,,,147.13804995457923,-57.138049954579216,0.0,False,0.0,-0.96532834,0.0030456185,0.0052756593,0.0024652109,3.2828603,2.6368814
8850,2018-12-11 13:06:00,N,0.35229695,0.0,False,,0.0,,,,,,,,,,,142.09666000743613,-52.09666000743613,0.0,False,0.0,-0.9580295,0.002207458,0.006568484,0.00194446,4.7618494,2.9018693
1223,2018-12-11 13:54:00,N,0.0035230003,0.0,False,,0.0,,,,,,,,,,,136.18906888484662,-46.189068884846606,0.0,False,0.0,-0.96079934,0.0037154555,0.006084889,0.002363138,4.1584554,2.9013252
337,2018-12-11 14:48:00,N,0.105002426,0.0,False,,0.0,,,,,,,,,,,128.65851553243533,-38.65851553243533,0.0,False,0.0,-0.9617767,0.0042775273,0.0042781085,0.0029736832,3.3778737,3.0054867
1845,2018-12-11 22:54:00,D,0.018658862,0.0,False,,0.0,,,,,,,,,,,76.4272444492893,13.572755550710701,0.0,False,0.0,-0.8717517,0.054751873,0.039655514,0.034623183,3.3588011,3.352792
7468,2018-12-11 23:42:00,D,0.004395262,0.0,False,,0.0,,,,,,,,,,,76.77848265848897,13.221517341511026,0.0,False,0.0,-0.8957036,0.06065321,0.03541162,0.034380816,4.3839154,4.385214
10235,2018-12-12 00:36:00,D,0.004214665,0.0,False,,0.0,,,,,,,,,,,78.81701921062368,11.182980789376312,0.0,False,0.0,-0.89685833,0.038612068,0.018074326,0.016182326,2.8627675,3.0086992
5462,2018-12-12 11:54:00,N,0.23682861,0.0,False,,0.0,,,,,,,,,,,148.37669110018268,-58.37669110018269,0.0,False,0.0,-0.96564656,0.003485322,0.0047721863,0.003059432,5.1054173,4.217084
10101,2018-12-12 12:48:00,N,0.04342795,0.0,False,,0.0,,,,,,,,,,,144.12512373809236,-54.12512373809236,0.0,False,0.0,-0.9641084,0.0030546784,0.0059486106,0.002657108,5.7431493,3.3560338
12541,2018-12-12 13:36:00,N,0.66028166,5.0,True,285338.4066666721,5.0,285338.4066666721,264.1170349121094,270.27606201171875,273.29071044921875,6.159027099609375,266.87396240234375,270.1586608886719,3.402099609375,370070.6765256934,0.44344529663592575,138.64162589125812,-48.6416258912581,0.0,False,0.0,-0.9579376,0.003151834,0.0069782957,0.0020825192,6.3288736,3.098684
9720,2018-12-12 14:30:00,N,0.5029232,1.0,True,53614.767735792695,3.0,192605.1853885983,261.98236083984375,269.9493103027344,269.9969482421875,7.966949462890625,265.7290954589844,265.92620849609375,4.22021484375,260809.0196017666,0.4099459169082641,131.36405250042034,-41.36405250042034,0.0,False,0.0,-0.9616361,0.0061656833,0.005477704,0.004058063,3.6757839,2.9467797
14360,2018-12-12 22:36:00,D,0.006985029,0.0,False,,0.0,,,,,,,,,,,76.74014139158311,13.259858608416893,0.0,False,0.0,-0.9110268,0.025782108,0.016137645,0.013764247,4.6764483,4.3582463
7637,2018-12-12 23:24:00,D,0.00022686248,0.0,False,,0.0,,,,,,,,,,,76.55014431189358,13.44985568810643,0.0,False,0.0,-0.9007495,0.037852943,0.014672324,0.014906928,4.0159254,3.9466918
17001,2018-12-13 00:18:00,D,2.890547e-05,0.0,False,,0.0,,,,,,,,,,,78.00258233134949,11.997417668650511,0.0,False,0.0,-0.9546469,0.0183298,0.0061007515,0.0058899894,3.2366383,3.270441
13788,2018-12-13 01:06:00,D,0.001322421,0.0,False,,0.0,,,,,,,,,,,80.68601509963305,9.313984900366949,0.0,False,0.0,-0.9451109,0.020068526,0.0061365217,0.006071992,2.9675822,2.9784808
4330,2018-12-13 12:30:00,N,0.010138973,0.0,False,,0.0,,,,,,,,,,,145.91951005570309,-55.91951005570309,0.0,False,0.0,-0.96684766,0.0033690333,0.004700646,0.002503872,3.227396,3.0528266
19268,2018-12-13 13:18:00,N,0.44661003,0.0,False,,0.0,,,,,,,,,,,140.95347075548358,-50.953470755483586,0.0,False,0.0,-0.9577165,0.0023992658,0.0062592104,0.0018803105,5.098913,2.8508673
14600,2018-12-13 14:06:00,N,0.24857055,0.0,False,,0.0,,,,,,,,,,,134.8208351450259,-44.820835145025896,0.0,False,0.0,-0.9592599,0.002991438,0.008313246,0.0031615347,5.626268,4.330193
5756,2018-12-13 15:00:00,N,0.48985237,1.0,False,,0.0,,,,,,,,,,,127.16112633050426,-37.16112633050427,0.0,False,0.0,-0.96794254,0.003072381,0.0068143755,0.0036136433,5.2042294,3.7970855
17494,2018-12-13 22:18:00,D,0.007431914,0.0,False,,0.0,,,,,,,,,,,77.25102331980078,12.748976680199219,0.0,False,0.0,-0.8935498,0.045003057,0.03889756,0.039223716,4.1914816,4.247786
10862,2018-12-13 23:06:00,D,0.31537876,0.0,False,,0.0,,,,,,,,,,,76.5223488570662,13.477651142933796,0.0,False,0.0,-0.9492328,0.013007939,0.0076381415,0.004254505,5.1588554,3.6553428
9857,2018-12-14 00:00:00,D,0.28866902,0.0,False,,0.0,,,,,,,,,,,77.37614811652719,12.623851883472815,0.0,False,0.0,-0.95336336,0.008514345,0.0055540353,0.005678013,4.2296844,5.335356
16325,2018-12-14 00:48:00,D,0.0030235318,0.0,False,,0.0,,,,,,,,,,,79.57017307134359,10.429826928656409,0.0,False,0.0,-0.9604763,0.0040434003,0.0031953827,0.0032184198,2.8718038,2.8037786
13536,2018-12-14 12:06:00,N,0.0022416548,0.0,False,,0.0,,,,,,,,,,,147.84485159027048,-57.84485159027048,0.0,False,0.0,-0.9781583,0.0040733814,0.0031665862,0.003509149,2.5480123,3.036834
7526,2018-12-14 13:00:00,N,0.018772703,0.0,False,,0.0,,,,,,,,,,,143.09180832422322,-53.09180832422323,0.0,False,0.0,-0.9710534,0.003784895,0.00239826,0.0021194369,3.2919323,2.8073578
18706,2018-12-14 13:48:00,N,1.9239493e-05,0.0,False,,0.0,,,,,,,,,,,137.33296164628365,-47.33296164628366,0.0,False,0.0,-0.9740898,0.0035827756,0.0020248145,0.0019458756,2.9913795,3.0160275
19345,2018-12-14 14:36:00,N,0.008866984,0.0,False,,0.0,,,,,,,,,,,130.74736496554365,-40.747364965543646,0.0,False,0.0,-0.9731208,0.0035446882,0.003056623,0.00402651,2.8209512,3.7255995
18029,2018-12-14 22:48:00,D,0.0049270373,0.0,False,,0.0,,,,,,,,,,,76.69558294498523,13.304417055014763,0.0,False,0.0,-0.8517487,0.06794429,0.055718362,0.055048883,3.3608851,3.6662161
15610,2018-12-14 23:36:00,D,0.007630835,0.0,False,,0.0,,,,,,,,,,,76.82847708189253,13.171522918107472,0.0,False,0.0,-0.9342056,0.03081268,0.025566816,0.026551008,4.3771925,4.4804826
7895,2018-12-15 00:30:00,D,0.08525757,0.0,False,,0.0,,,,,,,,,,,78.6290242301346,11.37097576986539,1.0,True,214022.0184828928,-0.9154563,0.045519352,0.03764028,0.038248725,6.6633625,6.523217
13308,2018-12-15 01:18:00,D,0.00055465184,0.0,False,,0.0,,,,,,,,,,,81.58782717386464,8.412172826135363,0.0,False,0.0,-0.94898194,0.021500885,0.011592835,0.011898011,3.5256007,3.5181196
9070,2018-12-15 11:48:00,N,0.18065704,0.0,False,,0.0,,,,,,,,,,,148.93009351730464,-58.930093517304634,0.0,False,0.0,-0.9686743,0.0038012862,0.0031421334,0.0029587895,3.0179908,3.105441
16505,2018-12-15 12:42:00,N,0.001523691,0.0,False,,0.0,,,,,,,,,,,145.01912036836615,-55.01912036836616,0.0,False,0.0,-0.96704036,0.0023857951,0.004234642,0.0017455667,4.1071687,2.5021377
5573,2018-12-15 13:30:00,N,0.0017359639,0.0,False,,0.0,,,,,,,,,,,139.7211236292003,-49.72112362920028,0.0,False,0.0,-0.9640792,0.0023216605,0.004527487,0.0020764247,3.6857162,3.0152853
12601,2018-12-15 14:18:00,N,0.17671624,0.0,False,,0.0,,,,,,,,,,,133.39377298588386,-43.393772985883864,0.0,False,0.0,-0.9604475,0.0037322044,0.006224148,0.0032513663,3.9701536,3.0891204
7416,2018-12-15 22:30:00,D,0.00059374125,0.0,False,,0.0,,,,,,,,,,,77.06844894819176,12.931551051808244,0.0,False,0.0,-0.8923497,0.040145397,0.021063924,0.020957112,2.7067313,2.6851184
11325,2018-12-15 23:18:00,D,0.036859773,0.0,False,,0.0,,,,,,,,,,,76.66120233402432,13.338797665975669,0.0,False,0.0,-0.8989834,0.052676737,0.035157934,0.028611913,7.477216,6.154241
5624,2018-12-16 00:12:00,D,0.009032994,0.0,False,,0.0,,,,,,,,,,,77.87105679359713,12.128943206402862,0.0,False,0.0,-0.9200171,0.036462903,0.017948054,0.017456435,3.778232,3.8777823
12432,2018-12-16 01:00:00,D,0.02543802,0.0,False,,0.0,,,,,,,,,,,80.35513939189647,9.644860608103523,0.0,False,0.0,-0.91309136,0.045285404,0.017143406,0.017633095,4.147486,4.379498
2983,2018-12-16 12:18:00,N,0.008947996,0.0,False,,0.0,,,,,,,,,,,147.16311333373858,-57.16311333373858,0.0,False,0.0,-0.9667826,0.004085183,0.0042117313,0.0032749176,3.4115784,3.0359104
7990,2018-12-16 13:12:00,N,0.47628018,0.0,False,,0.0,,,,,,,,,,,141.9550872614147,-51.95508726141469,0.0,False,0.0,-0.9588104,0.0033133626,0.0067133456,0.0028695688,5.2721286,3.8348756
11618,2018-12-16 14:00:00,N,0.28360856,0.0,False,,0.0,,,,,,,,,,,135.95520320766536,-45.95520320766536,0.0,False,0.0,-0.96023273,0.0031692982,0.0067816675,0.001864776,5.7559323,2.3884115
3987,2018-12-16 14:54:00,N,4.4824723e-05,0.0,False,,0.0,,,,,,,,,,,128.36912041730187,-38.369120417301886,0.0,False,0.0,-0.97406626,0.0040727854,0.0034330562,0.0034645274,2.864535,2.8956704
9856,2018-12-16 22:12:00,D,0.00031857603,0.0,False,,0.0,,,,,,,,,,,77.63770679569824,12.362293204301762,0.0,False,0.0,-0.8638636,0.04037988,0.020502552,0.019573674,3.9413643,4.456859
12884,2018-12-16 23:00:00,D,0.0066017294,0.0,False,,0.0,,,,,,,,,,,76.69463867133248,13.305361328667518,0.0,False,0.0,-0.8402739,0.06824201,0.05132585,0.03892999,5.5670743,4.834032
806,2018-12-16 23:48:00,D,0.042064507,0.0,False,,0.0,,,,,,,,,,,77.14866610489898,12.851333895101028,0.0,False,0.0,-0.9327591,0.025578737,0.016003154,0.015939258,3.5060356,3.519486
1628,2018-12-17 00:42:00,D,0.0049099606,0.0,False,,0.0,,,,,,,,,,,79.29065867861823,10.709341321381778,0.0,False,0.0,-0.92432046,0.029292822,0.019925967,0.015935794,4.651779,3.920333
16893,2018-12-17 12:00:00,N,0.15410167,0.0,False,,0.0,,,,,,,,,,,148.43753442530917,-58.43753442530917,0.0,False,0.0,-0.97213393,0.0033789873,0.0054403394,0.0033634156,3.9589522,3.2377052
10019,2018-12-17 12:54:00,N,0.018747995,0.0,False,,0.0,,,,,,,,,,,143.99987172909266,-53.99987172909267,0.0,False,0.0,-0.96916974,0.0029925108,0.0049548447,0.0022687688,3.2949953,2.8556807
4295,2018-12-17 13:42:00,N,0.07734636,0.0,False,,0.0,,,,,,,,,,,138.40797194994113,-48.407971949941135,0.0,False,0.0,-0.9700671,0.0024405122,0.0040068105,0.0020443052,3.3275633,3.348129
6622,2018-12-17 14:36:00,N,0.00233209,0.0,False,,0.0,,,,,,,,,,,131.06143755414834,-41.06143755414835,0.0,False,0.0,-0.96986634,0.0048746467,0.005445957,0.0031364262,3.1962767,2.8183692
3687,2018-12-17 22:42:00,D,0.01586941,0.0,False,,0.0,,,,,,,,,,,76.92862814569243,13.071371854307575,0.0,False,0.0,-0.90566,0.053934753,0.016653031,0.016748399,5.0969176,4.8396797
14643,2018-12-17 23:30:00,D,0.0014850975,0.0,False,,0.0,,,,,,,,,,,76.8428546300954,13.157145369904596,0.0,False,0.0,-0.9341601,0.032353103,0.025630936,0.024349198,4.2324214,4.106947
12203,2018-12-18 00:24:00,D,0.0010271914,0.0,False,,0.0,,,,,,,,,,,78.40393619981049,11.596063800189514,0.0,False,0.0,-0.94296145,0.021638155,0.015754975,0.015645303,3.4374237,3.3920367
1539,2018-12-18 01:12:00,D,0.10335066,0.0,False,,0.0,,,,,,,,,,,81.16997498346348,8.830025016536526,0.0,False,0.0,-0.970336,0.0064629912,0.0039082468,0.0041838586,3.10299,3.193952
8101,2018-12-18 12:36:00,N,0.00083658926,0.0,False,,0.0,,,,,,,,,,,145.81593706712903,-55.81593706712902,0.0,False,0.0,-0.9673266,0.0037522316,0.0059460774,0.00229197,3.405729,2.7207115
14872,2018-12-18 13:24:00,N,0.00042599213,0.0,False,,0.0,,,,,,,,,,,140.72432132392424,-50.72432132392424,0.0,False,0.0,-0.96582,0.0034924746,0.005330749,0.0021570101,4.176298,3.0480053
1917,2018-12-18 14:12:00,N,0.016684439,0.0,False,,0.0,,,,,,,,,,,134.51483584002017,-44.514835840020154,0.0,False,0.0,-0.9674754,0.0026980639,0.0031464398,0.0018614903,3.131748,2.4441373
12975,2018-12-18 22:24:00,D,0.003506062,0.0,False,,0.0,,,,,,,,,,,77.3611447522416,12.638855247758395,0.0,False,0.0,-0.87527233,0.051927984,0.03793458,0.036284722,2.935467,3.095927
3276,2018-12-18 23:12:00,D,0.002489677,0.0,False,,0.0,,,,,,,,,,,76.73671263661976,13.26328736338024,0.0,False,0.0,-0.89363295,0.056928575,0.03834275,0.035945408,3.3812265,3.3980236
9294,2018-12-19 00:06:00,D,0.0048279767,0.0,False,,0.0,,,,,,,,,,,77.70292571076175,12.29707428923825,0.0,False,0.0,-0.93397516,0.028499186,0.022955008,0.023041315,3.9071066,3.8966205
775,2018-12-19 00:54:00,D,0.0032417178,0.0,False,,0.0,,,,,,,,,,,79.98583191724754,10.014168082752466,0.0,False,0.0,-0.91883487,0.035022557,0.017490685,0.016858399,2.8970704,2.9082782
4979,2018-12-19 12:18:00,N,2.5960444e-05,0.0,False,,0.0,,,,,,,,,,,147.36024966865807,-57.36024966865807,0.0,False,0.0,-0.97813374,0.0044559836,0.003606148,0.0035699084,3.191091,3.148846
6655,2018-12-19 13:06:00,N,8.098784e-06,0.0,False,,0.0,,,,,,,,,,,142.8719035537055,-52.8719035537055,0.0,False,0.0,-0.97445494,0.0030955672,0.002065055,0.0020197555,2.9613278,2.8855574
3383,2018-12-19 13:54:00,N,3.84114e-05,0.0,False,,0.0,,,,,,,,,,,137.02157673711736,-47.021576737117364,0.0,False,0.0,-0.9746626,0.0029292107,0.0029483885,0.0030233935,3.0179,3.0936613
5960,2018-12-19 14:42:00,N,5.749857e-05,0.0,False,,0.0,,,,,,,,,,,130.38454190173798,-40.38454190173799,0.0,False,0.0,-0.9798084,0.0036847591,0.0042301267,0.0043102354,3.085317,3.0813854
5971,2018-12-19 22:06:00,D,0.00034828656,0.0,False,,0.0,,,,,,,,,,,77.9883465095719,12.01165349042811,0.0,False,0.0,-0.8811162,0.042711914,0.010924824,0.01080659,3.6198006,3.428904
4101,2018-12-19 22:54:00,D,2.8667297e-05,0.0,False,,0.0,,,,,,,,,,,76.8313210019082,13.168678998091808,0.0,False,0.0,-0.95264983,0.0061252117,0.004763812,0.00526049,2.833084,3.0560353
1328,2018-12-19 23:48:00,D,0.00013024057,0.0,False,,0.0,,,,,,,,,,,77.19398526381565,12.806014736184348,0.0,False,0.0,-0.95627135,0.009598255,0.0052409098,0.004783146,3.385811,3.1886456
11939,2018-12-20 00:36:00,D,6.152717e-05,0.0,False,,0.0,,,,,,,,,,,78.97341005204947,11.026589947950532,0.0,False,0.0,-0.95148146,0.010459185,0.0071651563,0.0058900714,3.4463036,2.8107448
7502,2018-12-20 11:54:00,N,2.902309e-05,0.0,False,,0.0,,,,,,,,,,,148.90913849693104,-58.909138496931035,0.0,False,0.0,-0.98374027,0.0051854253,0.0064930767,0.005618751,3.9148781,3.4544415
12097,2018-12-20 12:48:00,N,6.218578e-06,0.0,False,,0.0,,,,,,,,,,,144.8136409573755,-54.8136409573755,0.0,False,0.0,-0.97686857,0.0026686788,0.002818048,0.0030242875,2.9266586,3.1008413
14483,2018-12-20 13:36:00,N,0.0001756298,0.0,False,,0.0,,,,,,,,,,,139.40816777652486,-49.40816777652488,0.0,False,0.0,-0.9756372,0.0037040114,0.0022230744,0.003112249,3.039229,4.07398
5889,2018-12-20 14:24:00,N,6.3755346e-05,0.0,False,,0.0,,,,,,,,,,,133.01762763810208,-43.01762763810209,0.0,False,0.0,-0.9760166,0.0036856532,0.0035040379,0.003245294,2.7901623,2.5829883
12707,2018-12-20 22:36:00,D,0.33505785,0.0,False,,0.0,,,,,,,,,,,77.12588486269604,12.87411513730396,0.0,False,0.0,-0.9486767,0.010352254,0.009799786,0.008273907,4.9101195,5.0471835
