,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
86,2012-04-02 13:30:00,N,0.00041174135,0.0,0.0,,0.0,,,,,,,,,,,105.07229455468303,-15.072294554683028
10124,2012-04-02 21:42:00,D,0.509088,5.0,1.0,1062328.360733808,1.0,191640.01749916433,284.6391296386719,295.22821044921875,295.22821044921875,10.589080810546875,265.81610107421875,265.81610107421875,29.412109375,244732.73355748772,0.13764099999999999,54.41514131105669,35.58485868894331
19911,2012-04-02 23:18:00,D,0.99392855,18.0,1.0,10194506.763313621,21.0,11107763.674759889,273.2395935058594,293.4751281738281,307.3562927246094,20.23553466796875,265.5286560058594,268.3860168457031,27.94647216796875,11125792.57775859,1.3622282863220572,55.22411916163676,34.77588083836324
12216,2012-04-03 11:30:00,N,0.00033522368,0.0,0.0,,0.0,,,,,,,,,,,113.46592597854274,-23.465925978542746
17838,2012-04-03 13:06:00,N,0.0002937048,0.0,0.0,,0.0,,,,,,,,,,,106.94474481186512,-16.944744811865124
14390,2012-04-03 21:24:00,D,0.00141315,0.0,0.0,,0.0,,,,,,,,,,,54.56587334075512,35.43412665924488
3916,2012-04-03 23:00:00,D,0.17316079,0.0,0.0,,0.0,,,,,,,,,,,54.232041014881574,35.767958985118426
2218,2012-04-04 11:06:00,N,0.016282717,0.0,0.0,,0.0,,,,,,,,,,,113.9620640896633,-23.9620640896633
15060,2012-04-04 12:48:00,N,0.0001656089,0.0,0.0,,0.0,,,,,,,,,,,108.10671708403521,-18.106717084035203
8290,2012-04-04 14:30:00,N,5.8875114e-05,0.0,0.0,,0.0,,,,,,,,,,,97.89150238306341,-7.891502383063414
22516,2012-04-04 21:00:00,D,0.04212674,0.0,0.0,,0.0,,,,,,,,,,,55.21881210465166,34.78118789534834
5156,2012-04-05 00:24:00,D,4.8796574e-05,0.0,0.0,,0.0,,,,,,,,,,,58.4832907731755,31.516709226824503
3112,2012-04-05 10:48:00,N,1.45030735e-05,0.0,0.0,,0.0,,,,,,,,,,,114.02143038638175,-24.02143038638176
1877,2012-04-05 12:30:00,N,5.3798112e-06,0.0,0.0,,0.0,,,,,,,,,,,109.13050096891759,-19.130500968917588
16641,2012-04-05 14:12:00,N,2.1298967e-05,0.0,0.0,,0.0,,,,,,,,,,,99.55452964878282,-9.554529648782811
11237,2012-04-05 20:42:00,D,8.97265e-05,0.0,0.0,,0.0,,,,,,,,,,,55.84377782880241,34.15622217119759
1252,2012-04-05 22:24:00,D,0.00012391836,0.0,0.0,,0.0,,,,,,,,,,,52.86720529417295,37.13279470582705
1929,2012-04-06 00:06:00,D,8.090716e-05,0.0,0.0,,0.0,,,,,,,,,,,56.81439552118541,33.18560447881459
5112,2012-04-06 12:12:00,N,0.0019679617,0.0,0.0,,0.0,,,,,,,,,,,110.00582556954787,-20.005825569547863
6829,2012-04-06 13:54:00,N,0.0015874153,0.0,0.0,,0.0,,,,,,,,,,,101.1239457568326,-11.123945756832601
4335,2012-04-06 22:06:00,D,0.11638071,0.0,0.0,,0.0,,,,,,,,,,,52.50855547595016,37.49144452404984
10726,2012-04-06 23:48:00,D,0.047970567,0.0,0.0,,0.0,,,,,,,,,,,55.30499201650429,34.69500798349571
18708,2012-04-07 11:54:00,N,0.0018940257,0.0,0.0,,0.0,,,,,,,,,,,110.72330108336456,-20.72330108336456
4356,2012-04-07 13:36:00,N,8.236002e-06,0.0,0.0,,0.0,,,,,,,,,,,102.5974677164827,-12.597467716482702
22302,2012-04-07 21:48:00,D,0.61016476,2.0,1.0,379790.69265678315,3.0,575885.273733716,272.5423889160156,283.2324523925781,284.0718994140625,10.6900634765625,266.1880187988281,267.1096496582031,17.04443359375,597146.0319055653,0.37537357963246104,52.37040123960831,37.62959876039169
22250,2012-04-07 23:24:00,D,0.18309616,0.0,0.0,,0.0,,,,,,,,,,,53.6835426735837,36.3164573264163
19563,2012-04-08 11:36:00,N,0.00017017391,0.0,0.0,,0.0,,,,,,,,,,,111.2746544437355,-21.2746544437355
9161,2012-04-08 13:12:00,N,0.009647586,0.0,0.0,,0.0,,,,,,,,,,,104.51705652422164,-14.517056524221644
5355,2012-04-08 21:30:00,D,0.05193399,0.0,0.0,,0.0,,,,,,,,,,,52.452250811527165,37.547749188472835
11344,2012-04-08 23:06:00,D,0.0026497778,0.0,0.0,,0.0,,,,,,,,,,,52.60306480349563,37.39693519650437
12945,2012-04-09 11:18:00,N,4.3539334e-05,0.0,0.0,,0.0,,,,,,,,,,,111.652958131295,-21.652958131294994
11295,2012-04-09 12:54:00,N,6.32965e-06,0.0,0.0,,0.0,,,,,,,,,,,105.7228581202957,-15.722858120295696
7654,2012-04-09 14:36:00,D,0.00087979756,0.0,0.0,,0.0,,,,,,,,,,,95.02487583039047,-5.02487583039047
23193,2012-04-09 21:06:00,D,0.0006415327,0.0,0.0,,0.0,,,,,,,,,,,53.0216222109286,36.9783777890714
6321,2012-04-09 22:48:00,D,0.0013064181,0.0,0.0,,0.0,,,,,,,,,,,51.72680275940177,38.27319724059823
13371,2012-04-10 10:54:00,N,0.007850591,0.0,0.0,,0.0,,,,,,,,,,,112.00322730740618,-22.003227307406174
10866,2012-04-10 12:36:00,N,0.0013601892,0.0,0.0,,0.0,,,,,,,,,,,106.79581424456029,-16.79581424456029
8913,2012-04-10 14:18:00,N,0.0051391623,0.0,0.0,,0.0,,,,,,,,,,,97.01710071174473,-7.017100711744735
15794,2012-04-10 20:48:00,D,0.011010161,0.0,0.0,,0.0,,,,,,,,,,,53.59592159181619,36.40407840818381
14844,2012-04-10 22:30:00,D,0.06687219,0.0,0.0,,0.0,,,,,,,,,,,51.06476618353077,38.93523381646923
7379,2012-04-11 00:12:00,D,0.0051247957,0.0,0.0,,0.0,,,,,,,,,,,55.566058922055106,34.433941077944894
4162,2012-04-11 12:18:00,N,0.00020312777,0.0,0.0,,0.0,,,,,,,,,,,107.72582816987486,-17.72582816987486
14499,2012-04-11 14:00:00,N,0.00024734836,0.0,0.0,,0.0,,,,,,,,,,,98.66632416515154,-8.666324165151538
2598,2012-04-11 20:30:00,D,0.0011790533,0.0,0.0,,0.0,,,,,,,,,,,54.36601176035679,35.63398823964321
10913,2012-04-11 22:12:00,D,0.014577363,0.0,0.0,,0.0,,,,,,,,,,,50.624348755659184,39.375651244340816
1064,2012-04-11 23:54:00,D,0.046641883,0.0,0.0,,0.0,,,,,,,,,,,53.97575524174977,36.02424475825023
2289,2012-04-12 12:00:00,N,0.0009427807,0.0,0.0,,0.0,,,,,,,,,,,108.5035852257588,-18.503585225758798
22978,2012-04-12 13:42:00,N,0.018435948,0.0,0.0,,0.0,,,,,,,,,,,100.17414733481344,-10.174147334813444
6113,2012-04-12 21:54:00,D,0.003979025,0.0,0.0,,0.0,,,,,,,,,,,50.40982958930201,39.59017041069799
11653,2012-04-12 23:30:00,D,0.06604217,0.0,0.0,,0.0,,,,,,,,,,,52.237048626252985,37.762951373747015
10745,2012-04-13 11:42:00,N,0.0002302397,0.0,0.0,,0.0,,,,,,,,,,,109.12075599651928,-19.12075599651927
64,2012-04-13 13:24:00,N,0.017623078,0.0,0.0,,0.0,,,,,,,,,,,101.5790421150042,-11.579042115004196
3614,2012-04-13 21:36:00,D,0.011882797,0.0,0.0,,0.0,,,,,,,,,,,50.42203513734882,39.57796486265118
14080,2012-04-13 23:12:00,D,0.09130302,0.0,0.0,,0.0,,,,,,,,,,,51.06975905181405,38.93024094818595
20083,2012-04-14 11:24:00,N,0.00067637034,0.0,0.0,,0.0,,,,,,,,,,,109.57021317975737,-19.570213179757374
9646,2012-04-14 13:00:00,N,0.020022715,0.0,0.0,,0.0,,,,,,,,,,,103.39213375943065,-13.392133759430653
16201,2012-04-14 14:42:00,D,0.00015828849,0.0,0.0,,0.0,,,,,,,,,,,91.75866346775621,-1.7586634677562112
7330,2012-04-14 21:12:00,D,4.309205e-05,0.0,0.0,,0.0,,,,,,,,,,,50.90626139855687,39.09373860144313
19925,2012-04-14 22:54:00,D,0.004843935,0.0,0.0,,0.0,,,,,,,,,,,50.10668530336933,39.89331469663067
21851,2012-04-15 11:00:00,N,0.013407036,0.0,0.0,,0.0,,,,,,,,,,,110.01874487236294,-20.01874487236294
21060,2012-04-15 12:42:00,N,0.016797917,0.0,0.0,,0.0,,,,,,,,,,,104.51478207122803,-14.51478207122803
8306,2012-04-15 14:24:00,D,0.00014063231,0.0,0.0,,0.0,,,,,,,,,,,93.36837587764008,-3.3683758776400765
