,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
17887,2012-04-17 13:48:00,N,0.10117678,0.0,0.0,,0.0,,,,,,,,,,,105.14742834310046,-15.14742834310046
6890,2012-04-17 22:00:00,D,0.038412258,0.0,0.0,,0.0,,,,,,,,,,,45.216812857679216,44.783187142320784
17229,2012-04-17 23:36:00,D,0.04733142,0.0,0.0,,0.0,,,,,,,,,,,44.59013275604679,45.40986724395321
2367,2012-04-18 11:48:00,N,0.00030579523,0.0,0.0,,0.0,,,,,,,,,,,113.24516060418959,-23.245160604189593
3184,2012-04-18 13:30:00,N,0.012463752,0.0,0.0,,0.0,,,,,,,,,,,106.5468367738404,-16.5468367738404
5496,2012-04-18 21:42:00,D,0.0011695392,0.0,0.0,,0.0,,,,,,,,,,,45.856562526288464,44.143437473711536
20069,2012-04-18 23:18:00,D,0.008839987,0.0,0.0,,0.0,,,,,,,,,,,43.749565280555416,46.250434719444584
4497,2012-04-19 01:00:00,D,0.015659727,0.0,0.0,,0.0,,,,,,,,,,,49.9498265939854,40.0501734060146
15441,2012-04-19 13:12:00,N,0.0016223188,0.0,0.0,,0.0,,,,,,,,,,,107.79529460882847,-17.795294608828474
12425,2012-04-19 14:48:00,N,0.006953497,0.0,0.0,,0.0,,,,,,,,,,,97.76056851044791,-7.760568510447915
224,2012-04-19 23:00:00,D,0.027205162,0.0,0.0,,0.0,,,,,,,,,,,43.18625567404237,46.81374432595763
5467,2012-04-20 00:42:00,D,0.28972656,0.0,0.0,,0.0,,,,,,,,,,,48.01873062504228,41.98126937495772
3746,2012-04-20 12:54:00,N,0.0050861123,0.0,0.0,,0.0,,,,,,,,,,,108.88121784723234,-18.88121784723234
17528,2012-04-20 14:30:00,N,0.044909604,0.0,0.0,,0.0,,,,,,,,,,,99.58878731633865,-9.588787316338657
10143,2012-04-20 22:42:00,D,0.42911002,0.0,0.0,,0.0,,,,,,,,,,,42.90959203152183,47.09040796847817
14302,2012-04-21 00:24:00,D,1.9667723e-05,0.0,0.0,,0.0,,,,,,,,,,,46.27647231117709,43.72352768882291
11503,2012-04-21 12:30:00,N,8.110686e-06,0.0,0.0,,0.0,,,,,,,,,,,110.17050484553145,-20.170504845531454
4406,2012-04-21 14:12:00,N,5.9900973e-05,0.0,0.0,,0.0,,,,,,,,,,,101.29380146243342,-11.293801462433416
10997,2012-04-21 22:24:00,D,0.00034551733,0.0,0.0,,0.0,,,,,,,,,,,42.9229928626734,47.0770071373266
11544,2012-04-22 00:06:00,D,0.025442075,0.0,0.0,,0.0,,,,,,,,,,,44.74648261633755,45.25351738366245
14262,2012-04-22 12:12:00,N,0.0001477986,0.0,0.0,,0.0,,,,,,,,,,,110.83646536508063,-20.836465365080624
